,BurstID,Date,MJD,MJD(bary@inf freq.),DM,DMError,width,widtherror,flux,fluxerror,bandwidth,bandwidtherror,Lower_Freq.(MHz),Lower_Freq_err(MHz),feakfrequency,feakfrequencyerror,Upper_Freq.(MHz),Upper_freq_err(MHz),Tsamp(s),Nchan,fluence_mJyms,fluenceerror,energy,energyerror,note,bestfit,saturation_tag
7122,B07123,20240313,60382.185851324,60382.182028101,528.1,0.1,1.88,0.24,40.52,1.41,161.5,12.8,1186.1,11.9,1266.9,6.4,1347.6,4.9,4.9152e-05,4096,76.06,10.14,5.2233899999999996e+36,8.10365e+35,NA,CDF,False
7123,B07124,20240313,60382.185881193,60382.182057972,528.7,0.4,4.2,0.52,78.79,2.18,65.7,8.2,1002.9,1.4,1035.8,4.1,1068.6,8.1,4.9152e-05,4096,331.25,42.34,9.25401e+36,1.65312e+36,NA,CDF,False
7124,B07125,20240313,60382.185906784,60382.182083564,529.1,0.1,2.49,0.08,206.95,5.9,189.7,5.8,1002.7,2.0,1097.6,2.9,1192.4,5.4,4.9152e-05,4096,515.03,22.81,4.1543400000000004e+37,2.2357e+36,NA,CDF,False
7125,B07126,20240313,60382.185950275,60382.182127056,528.8,0.2,1.4,0.05,289.07,15.86,205.3,26.4,1288.6,26.1,1391.3,13.3,1493.9,4.1,4.9152e-05,4096,404.6,27.23,3.5319500000000004e+37,5.12633e+36,NA,CDF,False
7126,B07127,20240313,60382.18595032,60382.182127101,528.8,0.2,1.93,0.15,60.08,3.3,196.9,2.6,1064.9,1.5,1163.4,0.7,1261.8,1.5,4.9152e-05,4096,115.95,10.89,9.70779e+36,9.20789e+35,NA,Gaussian,False
7127,B07128,20240313,60382.185964429,60382.182141211,528.6,0.1,1.73,0.11,103.13,3.01,106.8,17.2,1386.2,15.5,1439.6,8.6,1493.0,7.4,4.9152e-05,4096,178.15,12.94,8.09017e+36,1.42939e+36,NA,CDF,False
7128,B07129,20240313,60382.185964706,60382.182141488,528.6,0.1,1.57,0.06,157.21,6.96,313.3,15.7,1084.1,8.9,1240.8,7.8,1397.4,12.9,4.9152e-05,4096,246.26,14.68,3.28061e+37,2.55481e+36,NA,CDF,False
7129,B07130,20240313,60382.186191374,60382.182368165,530.1,0.1,2.63,0.14,84.48,3.42,340.6,4.7,1002.6,1.0,1173.0,2.4,1343.2,4.6,4.9152e-05,4096,222.28,14.63,3.21914e+37,2.16496e+36,NA,CDF,False
7130,B07131,20240313,60382.186191593,60382.182368384,530.2,0.1,2.52,0.16,81.13,3.03,203.5,30.2,1175.8,11.9,1277.6,15.1,1379.4,27.8,4.9152e-05,4096,204.41,14.82,1.7687300000000002e+37,2.92126e+36,NA,CDF,False
7131,B07132,20240313,60382.186191711,60382.182368502,528.8,0.3,5.09,0.47,45.76,2.45,264.6,52.9,1000.4,37.4,1132.8,37.4,1265.1,37.4,4.9152e-05,4096,232.78,24.68,2.61898e+37,5.92694e+36,NA,Manual,False
7132,B07133,20240313,60382.186246611,60382.182423405,528.7,0.1,4.28,0.06,618.98,18.75,263.0,23.3,1002.6,1.0,1134.1,11.6,1265.6,23.3,4.9152e-05,4096,2646.47,87.86,2.9595499999999997e+38,2.80001e+37,NA,CDF,False
7133,B07134,20240313,60382.18633179,60382.182508587,528.5,0.3,1.96,0.22,40.63,2.24,218.8,43.8,1280.7,30.9,1390.1,30.9,1499.5,30.9,4.9152e-05,4096,79.63,10.06,7.40859e+36,1.75371e+36,NA,CDF,False
7134,B07135,20240313,60382.186331872,60382.182508669,528.5,0.3,1.58,0.21,27.02,1.47,413.1,82.6,1086.4,58.4,1292.9,58.4,1499.5,58.4,4.9152e-05,4096,42.68,6.18,7.496079999999999e+36,1.8504699999999998e+36,NA,Manual,False
7135,B07136,20240313,60382.18633229,60382.182509087,529.3,0.2,5.56,1.13,20.27,1.06,153.5,4.6,1028.6,2.5,1105.4,1.1,1182.1,2.5,4.9152e-05,4096,112.69,23.66,7.35519e+36,1.5599099999999998e+36,NA,Gaussian,False
7136,B07137,20240313,60382.186332623,60382.18250942,528.1,0.1,1.3,0.22,38.23,2.12,162.8,6.5,990.6,3.6,1072.0,1.5,1153.4,3.6,4.9152e-05,4096,49.83,8.79,3.4491e+36,6.24176e+35,NA,Gaussian,False
7137,B07138,20240313,60382.186456727,60382.182633529,528.1,0.1,1.55,0.11,92.36,2.56,221.4,13.1,1003.7,2.0,1114.4,6.5,1225.1,12.9,4.9152e-05,4096,142.94,10.55,1.3456800000000001e+37,1.27273e+36,NA,CDF,False
7138,B07139,20240313,60382.186536303,60382.182713109,529.2,0.2,2.75,0.16,76.09,2.92,209.3,20.4,1214.8,10.6,1319.4,10.2,1424.1,17.4,4.9152e-05,4096,209.27,14.46,1.86239e+37,2.22487e+36,NA,CDF,False
7139,B07140,20240313,60382.186541801,60382.182718607,529.2,0.1,2.76,0.05,487.66,17.97,293.1,7.4,1026.2,2.8,1172.7,3.7,1319.3,6.8,4.9152e-05,4096,1346.34,56.14,1.67794e+38,8.179259999999999e+36,NA,CDF,False
7140,B07141,20240313,60382.186628286,60382.182805095,530.8,0.4,2.44,0.12,96.05,3.75,223.8,12.9,1275.0,12.8,1386.9,6.5,1498.8,1.5,4.9152e-05,4096,234.81,14.74,2.2345300000000003e+37,1.904e+36,NA,CDF,False
7141,B07142,20240313,60382.186634193,60382.182811003,529.2,0.1,2.28,0.06,288.09,12.41,362.3,9.0,1051.3,3.2,1232.5,4.5,1413.6,8.4,4.9152e-05,4096,657.35,32.83,1.01267e+38,5.64862e+36,NA,CDF,False
7142,B07143,20240313,60382.18675675,60382.182933565,527.8,0.1,3.71,0.27,66.72,1.85,218.6,19.0,1075.9,11.0,1185.2,9.5,1294.5,15.4,4.9152e-05,4096,247.26,19.47,2.29834e+37,2.6953199999999997e+36,NA,CDF,False
7143,B07144,20240313,60382.186785094,60382.18296191,527.8,0.2,5.22,0.07,323.62,16.0,474.2,16.0,1022.1,15.7,1259.2,8.0,1496.3,3.2,4.9152e-05,4096,1689.32,86.57,3.40625e+38,2.0899800000000002e+37,NA,CDF,False
7144,B07145,20240313,60382.18679243,60382.182969246,528.9,1.8,4.78,0.89,67.08,1.65,46.9,9.0,1002.6,1.0,1026.0,4.5,1049.4,8.9,4.9152e-05,4096,320.64,60.44,6.39436e+36,1.7200699999999998e+36,NA,CDF,False
7145,B07146,20240313,60382.186829454,60382.183006272,529.3,0.1,5.2,0.58,73.08,1.83,134.2,9.5,1002.9,1.2,1070.0,4.8,1137.1,9.5,4.9152e-05,4096,380.34,43.12,2.17035e+37,2.90099e+36,NA,CDF,False
7146,B07147,20240313,60382.186829677,60382.183006495,529.3,0.1,1.78,0.08,156.3,8.6,175.8,3.2,977.5,1.7,1065.4,0.7,1153.3,1.7,4.9152e-05,4096,277.73,20.14,2.0761100000000001e+37,1.5520099999999998e+36,NA,Gaussian,False
7147,B07148,20240313,60382.186830642,60382.18300746,527.9,0.1,1.71,0.07,370.86,10.76,201.6,13.4,1002.6,1.0,1103.4,6.7,1204.2,13.4,4.9152e-05,4096,632.62,32.04,5.42298e+37,4.53184e+36,NA,CDF,False
7148,B07149,20240313,60382.186830983,60382.183007801,528.3,0.3,1.39,0.15,60.25,3.4,167.6,6.2,959.1,3.4,1042.9,1.4,1126.7,3.4,4.9152e-05,4096,83.59,10.15,5.95729e+36,7.56024e+35,NA,Gaussian,False
7149,B07150,20240313,60382.186831497,60382.183008315,528.1,0.1,0.68,0.07,94.31,5.29,137.6,3.7,1012.9,2.1,1081.7,0.9,1150.5,2.1,4.9152e-05,4096,63.87,7.38,3.73707e+36,4.4361e+35,NA,Gaussian,False
7150,B07151,20240313,60382.186886233,60382.183063053,529.9,0.3,3.23,0.58,21.6,1.18,308.6,61.7,1000.4,43.6,1154.7,43.6,1309.0,43.6,4.9152e-05,4096,69.73,13.19,9.15e+36,2.5186799999999998e+36,NA,Manual,False
7151,B07152,20240313,60382.186889319,60382.183066139,528.5,0.2,2.57,0.05,982.6,55.25,411.9,21.8,1087.4,21.8,1293.4,10.9,1499.3,0.9,4.9152e-05,4096,2526.36,150.31,4.42478e+38,3.52343e+37,NA,CDF,False
7152,B07153,20240313,60382.187069202,60382.18324603,529.7,0.2,4.07,0.34,75.19,1.72,134.0,10.7,1010.2,4.1,1077.2,5.4,1144.2,9.9,4.9152e-05,4096,306.35,26.57,1.74555e+37,2.0579599999999998e+36,NA,CDF,False
7153,B07154,20240313,60382.187539218,60382.183716065,529.8,0.2,3.06,0.06,437.69,12.16,228.8,6.0,1002.6,1.0,1117.0,3.0,1231.4,5.9,4.9152e-05,4096,1341.31,45.49,1.30493e+38,5.59417e+36,NA,CDF,False
7154,B07155,20240313,60382.187567576,60382.183744424,529.3,0.3,5.0,0.77,43.45,1.22,147.6,13.6,1013.6,7.4,1087.4,6.8,1161.1,11.4,4.9152e-05,4096,217.14,34.17,1.3628100000000002e+37,2.48538e+36,NA,CDF,False
7155,B07156,20240313,60382.187597071,60382.18377392,528.5,0.1,1.32,0.05,214.4,10.17,342.3,15.8,1115.9,15.0,1287.0,7.9,1458.2,5.0,4.9152e-05,4096,283.56,17.7,4.1271999999999996e+37,3.20351e+36,NA,CDF,False
7156,B07157,20240313,60382.187618748,60382.183795598,529.1,0.1,4.15,0.36,90.45,2.4,113.0,6.1,1003.0,1.6,1059.5,3.0,1116.0,5.9,4.9152e-05,4096,375.0,34.26,1.8018100000000001e+37,1.91207e+36,NA,CDF,False
7157,B07158,20240313,60382.187618862,60382.183795712,528.4,0.1,2.45,0.32,29.32,1.6,301.0,5.6,1063.5,3.2,1213.9,1.5,1364.4,3.2,4.9152e-05,4096,71.88,10.22,9.199549999999999e+36,1.3191599999999999e+36,NA,Gaussian,False
7158,B07159,20240313,60382.187644744,60382.183821595,528.1,0.4,4.11,0.37,84.81,2.11,126.1,8.7,1004.1,2.6,1067.2,4.3,1130.2,8.3,4.9152e-05,4096,348.81,32.29,1.8702999999999999e+37,2.15948e+36,NA,CDF,False
7159,B07160,20240313,60382.187651166,60382.183828018,529.5,0.3,3.08,0.34,38.59,2.18,278.3,55.7,1000.4,39.4,1139.6,39.4,1278.7,39.4,4.9152e-05,4096,118.98,14.58,1.40799e+37,3.30413e+36,NA,Manual,False
7160,B07161,20240313,60382.187708237,60382.183885091,529.6,0.1,4.44,0.06,502.68,27.53,499.0,99.8,1000.4,70.6,1249.9,70.6,1499.5,70.6,4.9152e-05,4096,2233.5,125.47,4.73904e+38,9.844870000000001e+37,NA,Manual,False
7161,B07162,20240313,60382.187739021,60382.183915876,527.9,0.5,1.91,0.33,31.86,1.76,163.5,4.9,1175.1,2.7,1256.9,1.3,1338.6,2.7,4.9152e-05,4096,60.8,11.12,4.2270699999999996e+36,7.83502e+35,NA,Gaussian,False
7162,B07163,20240313,60382.18785577,60382.18403263,529.8,0.1,3.92,0.08,231.07,13.37,469.9,4.4,1028.9,4.2,1263.8,2.2,1498.8,1.1,4.9152e-05,4096,904.75,55.18,1.80775e+38,1.11544e+37,NA,CDF,False
7163,B07164,20240313,60382.187857527,60382.184034387,529.5,0.2,4.3,0.23,97.98,2.57,222.6,29.9,1034.0,7.7,1145.3,15.0,1256.6,28.9,4.9152e-05,4096,421.3,25.4,3.98765e+37,5.87098e+36,NA,CDF,False
7164,B07165,20240313,60382.187857791,60382.184034651,527.8,0.1,6.4,0.23,197.4,5.17,152.6,5.1,1002.6,1.0,1078.9,2.5,1155.2,5.0,4.9152e-05,4096,1264.21,55.85,8.203099999999999e+37,4.54416e+36,NA,CDF,False
7165,B07166,20240313,60382.187893417,60382.184070279,528.4,0.7,2.6,0.29,36.3,2.05,290.0,58.0,1131.3,41.0,1276.3,41.0,1421.3,41.0,4.9152e-05,4096,94.37,11.75,1.16373e+37,2.74179e+36,NA,Manual,False
7166,B07167,20240313,60382.188056297,60382.184233165,530.2,0.2,3.04,0.1,124.24,4.77,284.5,10.0,1214.3,9.8,1356.6,5.0,1498.8,1.9,4.9152e-05,4096,377.51,19.3,4.5668e+37,2.83292e+36,NA,CDF,False
7167,B07168,20240313,60382.188089688,60382.184266558,528.9,0.1,3.16,0.21,65.41,2.37,259.7,6.9,1059.3,5.4,1189.2,3.5,1319.0,4.4,4.9152e-05,4096,206.56,15.92,2.28095e+37,1.85962e+36,NA,CDF,False
7168,B07169,20240313,60382.18811182,60382.184288691,529.7,0.1,2.08,0.05,1070.71,53.02,355.9,43.9,1143.4,43.9,1321.4,21.9,1499.3,0.9,4.9152e-05,4096,2228.14,122.45,3.3718999999999997e+38,4.55331e+37,NA,CDF,False
7169,B07170,20240313,60382.188112981,60382.184289852,528.5,0.2,4.18,0.31,43.15,2.19,425.8,51.1,1002.5,12.3,1215.4,25.6,1428.3,49.6,4.9152e-05,4096,180.53,16.04,3.26854e+37,4.88101e+36,NA,CDF,False
7170,B07171,20240313,60382.188114578,60382.184291449,529.7,0.1,4.12,0.28,76.52,1.96,199.1,10.0,1010.2,3.4,1109.7,5.0,1209.3,9.4,4.9152e-05,4096,315.28,23.19,2.66911e+37,2.37697e+36,NA,CDF,False
7171,B07172,20240313,60382.188256382,60382.184433259,529.5,0.1,2.82,0.11,111.1,4.68,346.9,31.7,1038.7,24.7,1212.2,15.9,1385.6,19.9,4.9152e-05,4096,313.59,17.83,4.62556e+37,4.9780399999999997e+36,NA,CDF,False
7172,B07173,20240313,60382.188435482,60382.184612366,529.2,0.2,1.62,0.05,292.58,16.46,396.9,9.1,1030.2,5.2,1228.6,3.9,1427.1,7.5,4.9152e-05,4096,473.63,30.74,7.993220000000001e+37,5.50139e+36,NA,CDF,False
7173,B07174,20240313,60382.18843555,60382.184612434,529.8,0.1,2.85,0.06,351.37,19.35,344.6,9.3,1165.7,5.1,1337.9,2.2,1510.2,5.1,4.9152e-05,4096,1000.49,58.66,1.466e+38,9.462600000000001e+36,NA,Gaussian,False
7174,B07175,20240313,60382.188437202,60382.184614086,529.9,0.4,1.81,0.2,88.44,4.78,114.1,2.8,990.2,1.6,1047.3,0.6,1104.3,1.6,4.9152e-05,4096,160.21,19.59,7.77275e+36,9.69161e+35,NA,Gaussian,False
7175,B07176,20240313,60382.188437835,60382.184614719,528.0,1.2,2.06,0.37,37.2,2.04,137.1,5.1,1018.4,2.8,1086.9,1.1,1155.5,2.8,4.9152e-05,4096,76.56,14.47,4.46312e+36,8.59747e+35,NA,Gaussian,False
7176,B07177,20240313,60382.188462163,60382.184639048,529.5,0.2,1.47,0.15,54.5,2.92,182.7,6.7,1185.5,3.7,1276.8,1.5,1368.2,3.7,4.9152e-05,4096,80.23,9.21,6.232659999999999e+36,7.5128e+35,NA,Gaussian,False
7177,B07178,20240313,60382.188462209,60382.184639094,529.5,0.2,2.15,0.21,51.38,2.8,225.0,4.8,974.9,2.6,1087.4,1.0,1200.0,2.6,4.9152e-05,4096,110.37,12.43,1.0559200000000001e+37,1.20996e+36,NA,Gaussian,False
7178,B07179,20240313,60382.188587989,60382.184764879,529.9,0.1,2.92,0.05,486.15,24.12,468.8,21.0,1030.6,21.0,1265.0,10.5,1499.4,0.9,4.9152e-05,4096,1417.49,74.82,2.8256099999999997e+38,1.9561400000000002e+37,NA,CDF,False
7179,B07180,20240313,60382.188589291,60382.184766181,529.7,0.3,6.52,0.19,122.05,6.75,387.7,77.5,1111.8,54.8,1305.6,54.8,1499.5,54.8,4.9152e-05,4096,795.54,49.57,1.31148e+38,2.746e+37,NA,Manual,False
7180,B07181,20240313,60382.188589655,60382.184766545,529.7,0.6,3.93,0.12,155.38,6.31,243.5,3.5,1255.7,3.3,1377.4,1.7,1499.2,1.0,4.9152e-05,4096,611.12,30.84,6.32747e+37,3.32057e+36,NA,CDF,False
7181,B07182,20240313,60382.188590497,60382.184767387,528.7,0.1,6.71,0.09,400.31,19.15,389.8,9.9,1002.5,1.0,1197.4,4.9,1392.3,9.8,4.9152e-05,4096,2684.4,133.49,4.44932e+38,2.48435e+37,NA,CDF,False
7182,B07183,20240313,60382.188590798,60382.184767688,528.6,0.3,4.63,0.61,62.52,1.49,94.9,8.9,1019.5,7.5,1066.9,4.5,1114.3,4.8,4.9152e-05,4096,289.39,39.05,1.16777e+37,1.9190099999999998e+36,NA,CDF,False
7183,B07184,20240313,60382.188624963,60382.184801855,528.1,0.1,3.65,0.54,67.34,1.74,108.9,13.2,1001.6,1.0,1056.1,6.6,1110.5,13.2,4.9152e-05,4096,246.09,36.72,1.13954e+37,2.19081e+36,NA,CDF,False
7184,B07185,20240313,60382.188678256,60382.18485515,528.7,0.1,4.88,0.1,196.5,11.61,297.3,16.3,1201.6,16.3,1350.2,8.2,1498.8,1.0,4.9152e-05,4096,958.97,59.96,1.21229e+38,1.00808e+37,NA,CDF,False
7185,B07186,20240313,60382.188822881,60382.184999781,527.9,0.1,4.18,0.27,109.19,2.78,148.1,9.0,1005.0,3.0,1079.0,4.5,1153.1,8.5,4.9152e-05,4096,455.96,31.62,2.8713500000000004e+37,2.6475699999999998e+36,NA,CDF,False
7186,B07187,20240313,60382.18887187,60382.185048772,529.7,0.2,2.41,0.13,85.84,4.87,238.9,10.3,1247.9,9.0,1367.4,5.0,1486.8,5.0,4.9152e-05,4096,206.77,16.0,2.10045e+37,1.86098e+36,NA,CDF,False
7187,B07188,20240313,60382.188954258,60382.185131163,529.7,0.1,2.9,0.22,53.88,2.27,273.8,30.8,1115.0,7.0,1251.9,15.4,1388.9,30.0,4.9152e-05,4096,156.18,13.67,1.81832e+37,2.5918099999999998e+36,NA,CDF,False
7188,B07189,20240313,60382.188973719,60382.185150625,528.8,0.1,2.18,0.06,191.15,9.09,407.9,9.1,1056.2,4.4,1260.1,4.6,1464.0,8.0,4.9152e-05,4096,417.55,23.24,7.24212e+37,4.34201e+36,NA,CDF,False
7189,B07190,20240313,60382.189089021,60382.185265932,528.9,0.2,2.02,0.13,77.19,1.62,160.7,29.5,1328.5,28.3,1408.8,14.7,1489.2,8.4,4.9152e-05,4096,155.84,10.71,1.06485e+37,2.08727e+36,NA,CDF,False
7190,B07191,20240313,60382.189187712,60382.185364627,529.0,0.1,1.32,0.08,83.49,4.69,430.6,11.7,1015.5,6.5,1230.8,2.8,1446.1,6.5,4.9152e-05,4096,110.3,8.9,2.01956e+37,1.71988e+36,NA,Gaussian,False
7191,B07192,20240313,60382.189224581,60382.185401498,528.5,0.2,5.38,0.12,161.27,9.43,499.0,99.8,1000.4,70.6,1249.9,70.6,1499.5,70.6,4.9152e-05,4096,867.12,53.99,1.83986e+38,3.85392e+37,NA,Manual,False
7192,B07193,20240313,60382.189378577,60382.1855555,529.3,0.1,2.65,0.13,107.12,3.03,256.4,20.0,1007.0,3.4,1135.2,10.0,1263.4,19.7,4.9152e-05,4096,284.34,16.12,3.0999600000000004e+37,2.98898e+36,NA,CDF,False
7193,B07194,20240313,60382.189490552,60382.18566748,529.5,0.3,2.07,0.06,201.01,4.55,217.1,11.4,1282.1,11.4,1390.7,5.7,1499.3,0.9,4.9152e-05,4096,416.27,16.02,3.8427400000000004e+37,2.50178e+36,NA,CDF,False
7194,B07195,20240313,60382.189584869,60382.1857618,528.8,0.1,2.55,0.06,220.84,9.4,370.3,7.8,1126.0,5.9,1311.1,3.9,1496.3,5.2,4.9152e-05,4096,563.65,27.76,8.87498e+37,4.75338e+36,NA,CDF,False
7195,B07196,20240313,60382.189639983,60382.185816917,530.4,0.1,2.81,0.08,149.34,6.89,297.5,41.9,1201.6,41.8,1350.4,20.9,1499.1,1.1,4.9152e-05,4096,419.85,22.71,5.311130000000001e+37,8.01272e+36,NA,CDF,False
7196,B07197,20240313,60382.189640179,60382.185817113,530.1,0.1,3.49,0.08,198.18,8.68,370.9,9.6,1047.6,9.1,1233.1,4.8,1418.5,3.1,4.9152e-05,4096,691.56,34.01,1.09067e+38,6.06107e+36,NA,CDF,False
7197,B07198,20240313,60382.189646947,60382.185823881,528.7,0.2,3.24,0.06,309.86,12.49,306.3,16.5,1144.2,15.5,1297.3,8.2,1450.5,5.5,4.9152e-05,4096,1003.45,44.9,1.30691e+38,9.15219e+36,NA,CDF,False
7198,B07199,20240313,60382.189660559,60382.185837494,526.9,0.2,6.48,0.64,41.08,1.56,307.5,21.4,1015.5,8.8,1169.3,10.7,1323.0,19.5,4.9152e-05,4096,266.27,28.2,3.4814900000000004e+37,4.41207e+36,NA,CDF,False
7199,B07200,20240313,60382.18973131,60382.185908248,528.3,0.7,1.79,0.21,84.83,2.71,38.0,6.7,1247.4,3.8,1266.4,1.7,1285.4,3.8,4.9152e-05,4096,152.19,18.56,2.4590899999999998e+36,5.27213e+35,NA,Gaussian,False
7200,B07201,20240313,60382.189731834,60382.185908772,528.1,0.1,4.52,0.05,665.56,36.44,460.5,7.1,1002.6,1.0,1232.9,3.5,1463.1,7.0,4.9152e-05,4096,3006.21,168.45,5.8864499999999995e+38,3.42094e+37,NA,CDF,False
7201,B07202,20240313,60382.189732239,60382.185909177,529.6,0.3,3.32,0.2,77.03,4.23,255.5,24.0,1014.7,3.4,1142.4,11.8,1270.2,23.8,4.9152e-05,4096,255.84,21.06,2.77948e+37,3.4716599999999996e+36,NA,CDF,False
7202,B07203,20240313,60382.18973345,60382.185910388,526.4,0.3,3.15,0.53,32.4,1.11,127.4,17.9,1350.1,11.6,1413.8,8.9,1477.5,13.6,4.9152e-05,4096,102.04,17.65,5.5279e+36,1.2317e+36,NA,CDF,False
7203,B07204,20240313,60382.189777086,60382.185954025,528.6,0.1,1.34,0.06,142.64,5.71,269.8,12.6,1146.9,3.9,1281.8,6.3,1416.7,12.0,4.9152e-05,4096,191.51,11.63,2.19709e+37,1.68305e+36,NA,CDF,False
7204,B07205,20240313,60382.189967185,60382.186144132,530.2,0.2,2.89,0.32,67.86,3.84,137.5,2.8,988.3,1.6,1057.1,0.8,1125.9,1.6,4.9152e-05,4096,196.22,24.31,1.14724e+37,1.44045e+36,NA,Gaussian,False
7205,B07206,20240313,60382.190108702,60382.186285655,529.3,0.2,3.5,0.34,73.69,2.08,149.9,13.9,1020.8,6.3,1095.8,6.9,1170.8,12.4,4.9152e-05,4096,257.69,25.83,1.6424999999999999e+37,2.24269e+36,NA,CDF,False
7206,B07207,20240313,60382.190109198,60382.186286151,528.8,0.7,2.65,0.29,71.17,3.95,100.9,2.0,997.7,1.1,1048.2,0.4,1098.6,1.1,4.9152e-05,4096,188.69,23.02,8.0956e+36,1.00077e+36,NA,Gaussian,False
7207,B07208,20240313,60382.190232251,60382.186409209,528.4,0.1,0.95,0.05,360.87,14.35,268.4,4.6,1230.9,4.5,1365.1,2.3,1499.3,0.9,4.9152e-05,4096,342.99,22.68,3.9144600000000003e+37,2.6743899999999997e+36,NA,CDF,False
7208,B07209,20240313,60382.190302379,60382.18647934,531.2,0.2,3.38,0.12,103.81,5.78,388.2,25.9,1012.7,3.6,1206.8,12.9,1400.9,25.6,4.9152e-05,4096,350.88,23.06,5.791880000000001e+37,5.42466e+36,NA,CDF,False
7209,B07210,20240313,60382.19035682,60382.186533783,528.4,0.1,1.03,0.05,358.51,7.24,181.9,4.3,1317.4,4.2,1408.4,2.1,1499.3,0.9,4.9152e-05,4096,369.33,19.75,2.8566e+37,1.67016e+36,NA,CDF,False
7210,B07211,20240313,60382.190380973,60382.186557937,529.8,0.2,2.53,0.18,70.61,3.67,283.6,7.7,956.7,4.2,1098.5,1.6,1240.3,4.2,4.9152e-05,4096,178.69,15.68,2.15479e+37,1.97938e+36,NA,Gaussian,False
7211,B07212,20240313,60382.190436269,60382.186613236,528.6,0.3,1.26,0.11,69.41,3.65,220.3,9.2,1240.2,5.1,1350.4,2.3,1460.5,5.1,4.9152e-05,4096,87.29,8.73,8.17684e+36,8.86585e+35,NA,Gaussian,False
7212,B07213,20240313,60382.19047873,60382.186655698,528.5,0.3,1.47,0.18,49.01,2.8,135.9,4.0,982.6,2.2,1050.6,1.0,1118.5,2.2,4.9152e-05,4096,72.0,9.56,4.16041e+36,5.65957e+35,NA,Gaussian,False
7213,B07214,20240313,60382.19056998,60382.186746952,529.1,0.1,4.06,0.06,271.46,15.19,489.4,3.7,1009.5,3.6,1254.2,1.8,1498.9,0.9,4.9152e-05,4096,1102.53,64.17,2.29434e+38,1.3465600000000002e+37,NA,CDF,False
7214,B07215,20240313,60382.190594001,60382.186770974,529.1,0.1,1.28,0.07,93.54,3.6,242.7,21.2,1216.6,20.9,1337.9,10.6,1459.3,3.0,4.9152e-05,4096,119.87,8.29,1.2370800000000002e+37,1.37799e+36,NA,CDF,False
7215,B07216,20240313,60382.190637368,60382.186814343,527.1,0.4,3.44,0.31,89.18,2.0,96.4,8.3,1029.4,7.6,1077.6,4.2,1125.9,3.5,4.9152e-05,4096,307.06,28.31,1.25865e+37,1.58765e+36,NA,CDF,False
7216,B07217,20240313,60382.190907914,60382.1870849,528.5,0.3,3.56,0.06,589.35,16.77,201.1,6.8,1001.2,0.4,1101.8,3.4,1202.3,6.8,4.9152e-05,4096,2099.86,69.32,1.79559e+38,8.4854e+36,NA,CDF,False
7217,B07218,20240313,60382.191032801,60382.187209792,527.8,0.2,1.87,0.06,193.98,7.12,257.3,3.3,1241.9,3.2,1370.6,1.6,1499.2,1.0,4.9152e-05,4096,363.37,18.06,3.97553e+37,2.0404e+36,NA,CDF,False
7218,B07219,20240313,60382.191096899,60382.187273893,528.1,0.1,1.15,0.05,349.13,10.21,191.5,2.8,1001.2,0.4,1097.0,1.4,1192.7,2.8,4.9152e-05,4096,402.21,22.04,3.27508e+37,1.8576199999999998e+36,NA,CDF,False
7219,B07220,20240313,60382.191204537,60382.187381535,528.6,0.1,3.24,0.07,199.39,10.41,450.6,4.7,1024.5,3.1,1249.8,2.3,1475.1,3.5,4.9152e-05,4096,645.26,36.48,1.23631e+38,7.10754e+36,NA,CDF,False
7220,B07221,20240313,60382.191271224,60382.187448225,529.4,4.1,2.92,0.43,27.4,1.49,315.3,10.6,1036.7,5.9,1194.4,2.6,1352.1,5.9,4.9152e-05,4096,79.98,12.68,1.07231e+37,1.7379000000000002e+36,NA,Gaussian,False
7221,B07222,20240313,60382.191271302,60382.187448303,529.8,0.1,2.14,0.17,78.27,4.25,135.6,1.8,999.1,1.0,1066.9,0.4,1134.7,1.0,4.9152e-05,4096,167.78,16.07,9.6741e+36,9.35447e+35,NA,Gaussian,False
7222,B07223,20240313,60382.191417693,60382.1875947,528.7,0.1,2.69,0.06,300.43,14.29,359.7,7.8,1139.9,7.7,1319.7,3.9,1499.6,0.5,4.9152e-05,4096,807.76,42.05,1.23545e+38,6.966579999999999e+36,NA,CDF,False
7223,B07224,20240313,60382.191525195,60382.187702207,528.4,0.1,2.77,0.05,2645.88,146.93,465.0,4.7,1033.9,4.6,1266.3,2.4,1498.8,1.0,4.9152e-05,4096,7330.28,427.43,1.44936e+39,8.57725e+37,NA,CDF,True
7224,B07225,20240313,60382.191595214,60382.187772228,527.3,0.4,2.37,0.34,70.0,1.65,99.2,7.2,1005.5,2.9,1055.1,3.6,1104.7,6.6,4.9152e-05,4096,165.8,23.94,6.99375e+36,1.13005e+36,NA,CDF,False
7225,B07226,20240313,60382.191760967,60382.187937988,529.8,0.1,1.98,0.09,114.25,6.26,286.6,7.9,1018.4,4.3,1161.7,3.4,1305.0,6.7,4.9152e-05,4096,226.23,16.09,2.7569800000000003e+37,2.1030699999999998e+36,NA,CDF,False
7226,B07227,20240313,60382.19176117,60382.187938191,529.8,0.1,4.65,0.3,88.43,4.98,168.7,5.0,1347.0,2.7,1431.4,1.2,1515.7,2.7,4.9152e-05,4096,411.14,35.11,2.9492e+37,2.66581e+36,NA,Gaussian,False
