,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,stocke,60383,2684445.ds.pazi,0,sfxc,466.696523532503,1381.46484375,st,0,0,0.69190289219654,0,461.59189333333336,472.51456,1.3456579684148622,34.052093941068335,0.0048021786717236,0.1225734990194536,114,1894,530.2098719347354,127.33509746423732,237.09949901817384,0,-0.4797350326987659,0.1024239798876742,2.407747504287468e+32,2.204358677020997e+34,B102-st,0,0,0,60383.26844450999,1430.390625,60383.26440822302
0,stocke,60383,3537691.ds.pazi,0,sfxc,439.9337604129032,1381.46484375,st,0,0,1.7353985579894486,0,434.2852266666667,443.8971733333333,2.32147034569038,24.49834684261498,0.0311484879528043,0.330939551631619,2420,3712,22.83688543443924,5.424112678545182,5.049881864119915,0,0.0327661382871068,0.857407753803344,1.0370507382261298e+31,1.0789185314797105e+33,B103-st,0,0,0,60383.3537691141,1430.390625,60383.34973659815
0,stocke,60384,4111808.ds.pazi,0,sfxc,436.966003647276,1381.46484375,st,0,0,0.818958546876899,0,434.94058666666666,439.0912,-1.0542636569917765,-22.44047565806752,0.0015423814826863,0.0330733899060991,2272,3951,81.12218051997482,24.188919695525243,45.04006244790936,0,0.0818334574652491,0.3369772648286787,3.6838568655200257e+31,8.8754518180125e+33,B104-st,0,0,0,60384.41118088184,1430.390625,60384.407195445725
0,stocke,60386,4857456.ds.pazi,0,sfxc,441.3969467458065,1381.46484375,st,0,0,2.021698139430085,0,437.78048,448.26624,2.953371207031812,33.42764391848143,0.041982486618675,0.4787666670067521,2196,2892,37.06192684897886,7.277041282723549,6.774969654194927,0,0.5422415151157636,0.1177220682112837,1.6830271671308632e+31,1.6050597831066734e+33,B107-st,0,0,0,60386.48574557214,1430.390625,60386.48185708617
0,stocke,60387,3671739.ds.pazi,0,sfxc,461.0706636800001,1381.46484375,st,0,0,0.5844671293647261,0,457.0043733333333,462.2472533333333,0.9018119212310148,39.53985731207174,0.0271094038360556,1.2197396064363817,192,1704,11.550401224819206,6.370851920607701,5.931301851476161,0,8.582747129168679e-07,40880.352526260416,5.245177654104601e+30,1.0004382427415087e+33,B109-st,0,0,0,60387.36717398565,1430.390625,60387.36332855321
0,stocke,60388,4505749.ds.pazi,0,sfxc,443.3487145290324,1381.46484375,st,0,0,2.1653200918668563,0,439.5281066666666,446.51861333333335,2.4385716491341904,24.560896263931127,0.0480812572397402,0.4838190250538261,680,1848,18.82288088860893,5.9066968482550735,5.499170658611364,0,0.4247773485013255,0.1286288126025317,8.547699105954607e+30,1.222758165257636e+33,B113-st,0,0,0,60388.450574899005,1430.390625,60388.446783804015
0,stocke,60390,2765210.ds.pazi,0,sfxc,456.0511158093331,1381.46484375,st,0,0,0.4422773376732525,0,454.16448,459.1889066666666,-1.3296665632115754,32.83978411091914,0.0069326643252242,0.1724871131695432,2272,3885,54.02661890266853,18.26061550766812,34.001488001747454,0,0.5949795232532749,0.1355505794733086,2.453414463094011e+31,4.8829739706832447e+33,B114-st,0,0,0,60390.27652105175,1430.390625,60390.27282513938
0,stocke,60390,4257662.ds.pazi,0,sfxc,451.86791961246826,1381.46484375,st,0,0,0.3635568554241714,0,450.66922666666665,452.6353066666667,-0.4685916038929099,31.705431830712484,0.0048275177331223,0.328742338324557,136,1669,12.490967671745173,7.903335650483615,14.716107032693207,0,0.3878053202367515,0.1335578172237984,5.67230031535171e+30,2.885081133703465e+33,B115-st,0,0,0,60390.42576620423,1430.390625,60390.42207829367
0,stocke,60391,5690699.ds.pazi,0,sfxc,460.0486206388346,1381.46484375,st,0,0,0.7819970217152004,0,457.8781866666667,461.1549866666667,-0.7349599728185211,35.41687425992824,0.0086788089357162,0.4221894989624914,231,1756,14.538048153798012,7.02793588586025,13.086102031981444,0,0.3095329784204412,0.1103064300327539,6.601904455642974e+30,2.0147413499887009e+33,B116-st,0,0,0,60391.56906991559,1430.390625,60391.56544400212
0,stocke,60392,5928489.ds.pazi,0,sfxc,454.5993754638918,1381.46484375,st,0,0,2.0267730112272604,0,450.0138666666667,458.53354666666667,-2.9447918099293617,-38.84488780039178,0.0172250985575942,0.2308098261767559,238,1706,39.195821798704365,5.865985194199729,10.92253572259133,0,0.7818814936496354,0.1075471275878341,1.779929931707183e+31,2.0891981056884565e+33,B117-st,0,0,0,60392.592848971,1430.390625,60392.58928008254
