,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
71,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52741_cor_O8.fil,527.41,6.4e-05,0.125,68.90339508561229,24192
72,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52742_cor_O8.fil,527.42,6.4e-05,0.125,69.52668700284056,24193
73,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52743_cor_O8.fil,527.43,6.4e-05,0.125,69.7709852985729,24193
74,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52744_cor_O8.fil,527.44,6.4e-05,0.125,69.56481955288122,24193
75,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52745_cor_O8.fil,527.45,6.4e-05,0.125,69.40179702855677,24192
76,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52746_cor_O8.fil,527.46,6.4e-05,0.125,69.74719543927348,24192
77,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52747_cor_O8.fil,527.47,6.4e-05,0.125,69.97647384286248,24190
78,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52748_cor_O8.fil,527.48,6.4e-05,0.125,69.24578396970598,24190
79,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52749_cor_O8.fil,527.49,6.4e-05,0.125,69.7089471111969,24192
80,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52750_cor_O8.fil,527.5,6.4e-05,0.125,69.67658703567629,24191
81,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52751_cor_O8.fil,527.51,6.4e-05,0.125,68.94250460101789,24191
82,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52752_cor_O8.fil,527.52,6.4e-05,0.125,69.39184234905076,24191
83,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52753_cor_O8.fil,527.53,6.4e-05,0.125,69.0005305348437,24191
84,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52754_cor_O8.fil,527.54,6.4e-05,0.125,69.47217256279094,24190
85,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52755_cor_O8.fil,527.55,6.4e-05,0.125,69.37171208678109,24191
86,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52756_cor_O8.fil,527.56,6.4e-05,0.125,69.31041805748862,24191
87,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52757_cor_O8.fil,527.57,6.4e-05,0.125,68.95467146991732,24190
88,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52758_cor_O8.fil,527.58,6.4e-05,0.125,68.83359746218599,24190
89,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52759_cor_O8.fil,527.59,6.4e-05,0.125,69.06599246224751,24190
90,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52760_cor_O8.fil,527.6,6.4e-05,0.125,68.61638076079448,24190
91,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52761_cor_O8.fil,527.61,6.4e-05,0.125,69.82052294459234,24190
92,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52762_cor_O8.fil,527.62,6.4e-05,0.125,69.64302408780225,24190
93,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52763_cor_O8.fil,527.63,6.4e-05,0.125,70.33333549745873,24190
94,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52764_cor_O8.fil,527.64,6.4e-05,0.125,70.90994632269785,24190
95,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52765_cor_O8.fil,527.65,6.4e-05,0.125,71.27719546728757,24190
96,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52766_cor_O8.fil,527.66,6.4e-05,0.125,71.35629048512911,24190
97,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52767_cor_O8.fil,527.67,6.4e-05,0.125,70.75443438995767,24190
98,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52768_cor_O8.fil,527.68,6.4e-05,0.125,71.33590531986876,24190
99,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52769_cor_O8.fil,527.69,6.4e-05,0.125,71.51639307271977,24190
100,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52770_cor_O8.fil,527.7,6.4e-05,0.125,71.35558685488985,24190
101,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52771_cor_O8.fil,527.71,6.4e-05,0.125,71.51288550289068,24190
102,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52772_cor_O8.fil,527.72,6.4e-05,0.125,71.8533044242186,24190
103,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52773_cor_O8.fil,527.73,6.4e-05,0.125,72.09030679335334,24190
104,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52774_cor_O8.fil,527.74,6.4e-05,0.125,71.84894505646386,24190
105,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52775_cor_O8.fil,527.75,6.4e-05,0.125,71.40687900625775,24190
106,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52776_cor_O8.fil,527.76,6.4e-05,0.125,71.2257385177963,24190
107,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52777_cor_O8.fil,527.77,6.4e-05,0.125,70.69626379679973,24190
108,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52778_cor_O8.fil,527.78,6.4e-05,0.125,70.18520217486805,24190
109,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52779_cor_O8.fil,527.79,6.4e-05,0.125,70.66515451104954,24189
110,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52780_cor_O8.fil,527.8,6.4e-05,0.125,71.12312664347277,24189
111,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52781_cor_O8.fil,527.81,6.4e-05,0.125,70.7323833433293,24189
